Description,Employer,Location,Translation,Multiple,State
Rangierspezialist / Logistiker Verkehr (m/w),Swiss Steel AG / Steeltec AG / Panlog AG,Emmenbrücke,Rangierspezialist / logisticians transport (m / f),N,Luzern
Ausbildung Hotel- & Kommunikationsfach EFZ (m/w/d),,Engelberg,Training Hotel & communicators EFZ (m / w / d),N,Obwalden
Food-& Beverage-Manager 100% (m/w),"TITLIS | BERGBAHNEN, HOTELS & GASTRONOMIE",Engelberg,Food and beverage manager 100% (w / w),N,Obwalden
Head of Sales Administration (w/m),Jörg Lienert AG,Ennetbürgen,Head of Sales Administration (m / f),N,Nidwalden
Verantwortliche/r HR,Jörg Lienert AG,Ennetbürgen,Responsible / r HR,N,Nidwalden
Technischer Einkäufer w/m,Limec Solution GmbH,Feusiberg,Technical buyers w / m,N,Bern
Direktor/in / Gastgeber/in,KATAG & Partners AG,Flüeli-Ranft,Director / in / host / in,N,Obwalden
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Gisikon,Student restaurant specialist EFZ w / m,N,Luzern
Personalassistentin gesucht (m/w/d),"Universal-Job AG, Rapperswil",Glarus,wanted Personal Assistant (m / w / d),N,Glarus
Praktikant Events & Marketing 80%-100% (m/w),Garaventa AG,Goldau,Intern Events & Marketing 80% -100% (w / w),N,Schwyz
Gastronom/in oder Gastropaar als Pächter/in für das «Resort Grafenort»,Jörg Lienert AG,Grafenort,"Restaurateur / or in catering couple as tenants / in for the ""Resort Grafenort»",N,Obwalden
Junior Marketing Grafik Designer,Global Kader Personal,Grossraum ZH/ZG,Junior Marketing Graphic Designer,N,Zug
Receptionist / Assistent (m/w),Golf Sempach,Hildisrieden,Receptionist / Assistant (m / f),N,Luzern
Technischen Einkäufer (m/w) - 100%,REFCO Manufacturing Ltd,Hitzkirch,Technical buyers (m / f) - 100%,N,Luzern
HR-Leiter/in 100%,BACHMANN.CH,Hochdorf,HR / in 100%,N,Baden-Württemberg
Restaurant Assistant Manager (m/w/d),,Hochdorf,Restaurant Assistant Manager (m / w / d),N,Baden-Württemberg
Process- und Lean Manager (m/w),,Hochdorf LU,Process and Lean Manager (m / f),N,Luzern
Produktmanager,,Hochdorf LU,product manager,N,Luzern
Qualitätsmanager (m/w),,Hochdorf LU,Quality Manager (m / w),N,Luzern
Grafik & Kommunikation Mitarbeiter/in 50%,Neupack Produke AG,Honau,Graphics & Communication Employees / in 50%,N,Luzern
Leiter Qualität & Hygiene,Josef Müller Gemüse AG,Hünenberg,Head of Quality & Hygiene,N,Zug
Marketingkoordinator/in (Pensum 60-100%),Connect Com AG,Hünenberg,Marketing coordinator / in (60-100% workload),N,Zug
Personalberater / (Senior) Recruitment Consultant 100% (m/w),Freestar- People AG,Hünenberg,Lean / (Senior) Recruitment Consultant 100% (w / w),N,Zug
Product Manager/in - Glasfaserlösungen (Pensum 80 - 100%),Connect Com AG,Hünenberg,Product Manager / in - fiber solutions (workload from 80 to 100%),N,Zug
Supply Chain Coordinator (80-100%),Josef Müller Gemüse AG,Hünenberg,Supply Chain Coordinator (80-100%),N,Zug
BRAND PROJECT MANAGER (W/M),Victorinox AG,Ibach-Schwyz,BRAND Project Manager (W / M),N,Schwyz
TRADESHOW & EVENT MANAGER (W/M),Victorinox AG,Ibach-Schwyz,Trade Show & EVENT MANAGER (W / M),N,Schwyz
Marketing Assistenz,Leister AG,Kägiswil,marketing assistant,N,Obwalden
Product Manager Business Line GEO,Leister AG,Kägiswil,Product Manager Business Line GEO,N,Obwalden
Product Manager Process Heat,Leister AG,Kägiswil,Product Manager Process Heat,N,Obwalden
(Junior) Einkäufer/in,HUK AG Human Resources und Kader,Kanton Luzern,(Junior) Buyer / in,N,Luzern
43837 Verantwortliche Finanz und Personal (w/m),Härdi Personal,Kanton Luzern,43837 Responsible financial and personnel (m / f),N,Luzern
Bereichsleiter (m/w),Personal Sigma Sursee AG,Kanton Luzern,Head (m / f),N,Luzern
"Sachbearbeiter Sales - Export (w/m), 100 %",HCC / Human Competence Center AG,Kanton Luzern,"Sales clerk - Export (w / m), 100%",N,Luzern
Techn. SB Kundendienst 80-100% (m/w),Personal Sigma Sursee AG,Kanton Luzern,Techn. Support SB 80-100% (w / w),N,Luzern
Supply Chain Specialist (m/f/d) 100%,,"Kanton Luzern, Luzern",Supply Chain Specialist (m / f / d) 100%,N,Luzern
Executive Assistant Group CFO,BARNICKEL & FELLOWS,Kanton Uri,Executive Assistant Group CFO,N,Uri
Payroll-Administrator HR D/E SAP (m/w/d) mit Freude an Zahlen - Teilzeitpensum,"Universal-Job AG, Zug",Kanton Zug,Payroll Administrator HR D / E SAP (m / w / d) with joy figures - part-time basis,N,Zug
Persönliche Assistentin für Family Office,Werner Rast : Personal Beratung Vermittlung,Kanton Zug,Personal assistant for Family Office,N,Zug
Sachbearbeiter/in Personalwesen (D/F),HUK AG Human Resources und Kader,Kanton Zug,Agent / in HR (D / F),N,Zug
Betriebsverantwortlicher (w/m) 100% - Kriens LU,,Kriens,Operations manager (w / m) 100% - Kriens LU,N,Luzern
E-Commerce Manager B2C (m/w) 80 - 100%,Curaden AG,Kriens,E-Commerce Manager B2C (m / w) 80-100%,N,Luzern
E-Commerce Manager B2C (m/w) 80 - 100%,Curaden AG,Kriens,E-Commerce Manager B2C (m / w) 80-100%,N,Luzern
E-Commerce Manager B2C (m/w) 80 - 100%,Curaden AG,Kriens,E-Commerce Manager B2C (m / w) 80-100%,N,Luzern
Junior Unternehmensberater/in Hotellerie und Gastronomie,KATAG & Partners AG,Kriens,Junior business consultant / in hotels and restaurants,N,Luzern
Kommunikationsverantwortliche/r 80-100%,Curaden AG,Kriens,Communications Manager / r 80-100%,N,Luzern
Leiter/in Finanzen & Personal 80-100%,Waldis Büro und Wohnen AG,Kriens,Head & Finance in staff from 80 to 100% /,N,Luzern
Leiter/in Finanzen & Personal 80-100%,Waldis Büro und Wohnen AG,Kriens,Head & Finance in staff from 80 to 100% /,N,Luzern
Lernende Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Kriens,Learners restaurant specialist EFZ w / m,N,Luzern
Praktikant/in E-Commerce 100%,Curaden AG,Kriens,Intern / in E-commerce 100%,N,Luzern
"Reiseexperte/in, 60-80%",,Küssnacht am Rigi,Travel Expert / in 60-80%,N,Schwyz
Logistics Administration Specialist,Estée Lauder AG Lachen,Lachen,Logistics Administration Specialist,N,Schwyz
Personal Assistant / Team Assistant,PwC,Lucerne,Personal Assistant / Team Assistant,N,Luzern
Berater/in digitale Kommunikation (m/w) 80-100%,JLS DIGITAL AG,Luzern,Consultant / in digital communication (m / w) 80-100%,N,Luzern
Berater/in digitale Kommunikation (m/w/d) 80-100%,JLS DIGITAL AG,Luzern,Consultant / in digital communication (f / m / d) 80-100%,N,Luzern
"Beratung und Projektleitung (100%), Kommunikation und Werbung",FELDERVOGEL,Luzern,"Consulting and project management (100%), communication and advertising",N,Luzern
Betriebsassistent w/m 100%,Remimag Gastronomie AG,Luzern,Operation assistant w / m 100%,N,Luzern
Betriebsoptimierer/in Energiedienstleistungen,ewl energie wasser luzern,Luzern,Operating optimizer / in energy services,N,Luzern
"Consultant (w/m/d), SCM, Einkauf/Vertrieb",BE-terna AG,Luzern,"Consultant (w / m / d), SCM, purchase / sales",N,Luzern
"Consultant (w/m/d), SCM, Logistik/Produktion",BE-terna AG,Luzern,"Consultant (w / m / d), SCM, logistic / production",N,Luzern
Consultant für Software Engineering,Noser Engineering AG,Luzern,Consultant for Software Engineering,N,Luzern
"Crewmember Systemgastronomie (m/w), 40-60%",,luzern,"Crew Member Systemgastronomie (m / w), 40-60%",N,Luzern
Fachperson Diagnostik,Jörg Lienert AG,Luzern,Expert diagnostics,N,Luzern
Fachperson Diagnostik,Jörg Lienert AG,Luzern,Expert diagnostics,N,Luzern
Gastgeber in Brasserie,Genossenschaft ZFV-Unternehmungen,Luzern,Hosts in Brasserie,N,Luzern
HR Business Partner m/w,Kelly Services Sursee,Luzern,HR Business Partner m / f,N,Luzern
HR-Fachfrau/-mann Administration & Lohn 80 - 100%,getAbstract AG,Luzern,HR / -mann Administration & pay 80-100%,N,Luzern
HR-Fachperson 80-100%,Careerplus AG,Luzern,HR expert 80-100%,N,Luzern
HR-Generalist / HR-Generalistin,Careerplus AG,Luzern,HR Generalist / HR Generalist,N,Luzern
HR-Leiter/in,Schätzle AG,Luzern,HR / in,N,Luzern
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Luzern,Student restaurant specialist EFZ w / m,N,Luzern
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Luzern,Student restaurant specialist EFZ w / m,N,Luzern
Logistiker (m/w),Kelly Services Luzern,Luzern,Logistiker (m / w),N,Luzern
Marketing Coordinator Communication & Media (m/w) 100%,Grand Casino Luzern AG,Luzern,Marketing Coordinator Communication & Media (m / w) 100%,N,Luzern
Online Marketing Praktikum (60 - 100%) mit Option auf Festanstellung,Go 2 Flow GmbH,Luzern,Online Marketing Internship (60 - 100%) with an option for permanent position,N,Luzern
Operativer Einkäufer 100% (w/m/d),Robert Half,Luzern,Operational Purchaser 100% (w / m / d),N,Luzern
Presales und Consultant,Noser Engineering AG,Luzern,Presales Consultant and,N,Luzern
Product Manager Zugkontrolleinrichtungen 100%,Schweizerische Bundesbahnen SBB,Luzern,Product Manager wayside train monitoring 100%,N,Luzern
Produktmanager Gebäudetechnik (m/w),GWF MessSysteme AG,Luzern,Building Product Manager (m / f),N,Luzern
Produktmanager/in,ewl energie wasser luzern,Luzern,Product Manager / in,N,Luzern
Restaurantfachperson 100%,Wärchbrogg Brücke zur Arbeitswelt,Luzern,Restaurant expert 100%,N,Luzern
Sachbearbeiterin Personal 50% befristet (m/w),"Universal-Job AG, Luzern",Luzern,Clerk staff 50% temporary (m / f),N,Luzern
Sales Coordinator für Sprachaufenthalte weltweit,EF Education AG,Luzern,Sales Coordinator for School Type,N,Luzern
Sen. Betriebswirtschafter HF (HR/FiBu/BeBu) Industrie,Universal-Job AG,Luzern,Sen. Betriebswirtschafter HF (HR / FiBu / bebu) Industrial,N,Luzern
Stv. Clubmanager 80-100% (m/w),,Luzern,Subst. Club Manager 80-100% (w / w),N,Luzern
"Teamassistenz (50-60%), Werbung und Kommunikation",FELDERVOGEL,Luzern,"Team Assistant (50-60%), advertising and communication",N,Luzern
Technischer Projektleiter Web-Entwicklung,Schurter AG,Luzern,Technical Project Manager Web Development,N,Luzern
"VERANTWORTLICHER PARTNERSCHAFTEN w/m (60% bis 80%, ausbaubar)",Europa Forum Luzern,Luzern,"RESPONSIBLE PARTNERSHIP w / m (60% to 80%, removable)",N,Luzern
Vorsitzende/r der Geschäftsleitung,ewl energie wasser luzern,Luzern,Chief executive officer,N,Luzern
Geschäftsführer SicuroCentral AG (m/w) 100%,,Luzern (Reussbühl),Managing SicuroCentral AG (m / w) 100%,N,Luzern
Sachbearbeiter HR-Projekte (m/w) 100%,Centralschweizerische Kraftwerke AG,Luzern (Reussbühl),Clerk HR projects (m / w) 100%,N,Luzern
Stv. Leiter Smart Meter Rollout (m/w) 100%,,Luzern (Reussbühl),Subst. Manager smart meter roll (m / w) 100%,N,Luzern
Sachbearbeiter Order Management (w/m) 100 %,PFISTERER Switzerland AG,Malters / Luzern,Order Management Officer (m / f) 100%,N,Luzern
"Assistenz (m/w), Geschäftsleitung, 20%-40%, evtl. steigerbar",Schubert & Partner Consulting GmbH,Meggen,"Assistant (m / w), management, 20% -40%, may be increased",N,Luzern
Event & Seminar Koordinatorin (m/w),Swiss Holiday Park,Morschach,Event & Seminar Coordinator (m / f),N,Schwyz
HR Fachfrau/-mann,Swiss Holiday Park,Morschach,HR / -mann,N,Schwyz
Leiter Sport & Spiel,Swiss Holiday Park,Morschach,Head of Sports & Games,N,Schwyz
Logistik- oder Einkaufs-Spezialist/In mit internat. Erfahrung 80 - 100% befristet,STOBAG AG,Muri,Logistics or purchasing specialist / In with international experience. 80 - 100% limited,N,Bern
Bereichsleiter/-in Logistik 100 %,STOBAG AG,Muri AG,Director / -in Logistik 100%,N,Aargau
Lernende/r Systemgastronomiefachfrau/-mann EFZ (Beginn 2020),,Neuenkirch Ost,Learning / r Systemgastronomie / -mann EFZ (start 2020),N,Luzern
Direktor/in Schweizer Paraplegiker-Vereinigung,Jörg Lienert AG,Nottwil,Director / Swiss Paraplegics Association,N,Luzern
Cluster Director of Sales & Marketing (m/w/i),Bürgenstock Resort,Obbürgen,Cluster Director of Sales & Marketing (m / f / i),N,Nidwalden
Medical Service Center Manager (m/w),Bürgenstock Resort,Obbürgen,Medical Service Center Manager (m / f),N,Nidwalden
"Reservations, Medical & Guest Service Manager (m/w)",Bürgenstock Resort,Obbürgen,"Reservations, Medical & Guest Service Manager (m / f)",N,Nidwalden
Centerleitung,Kestenholz Automobil AG,Oberwil,Center line,N,Basel
Personalassistent/in (Pensum 50%) in Stansstad,WRS Widmer Rail Services AG,Stansstad,Personalassistent / in (Pensum 50%) in Stansstad,N,Nidwalden
Assistant Group Business Services,OC Oerlikon Management AG,Pfäffikon,Assistant Group Business Services,N,Zurich
Executive Assistant,OC Oerlikon Management AG,Pfäffikon,Executive Assistant,N,Zurich
Executive Assistant,OC Oerlikon Management AG,Pfäffikon,Executive Assistant,N,Zurich
Leiter Instandhaltung (Dipl. Ing) 100%,Workmanagement AG,Pfäffikon SZ,Head of Maintenance (Dipl. Ing) 100%,N,Schwyz
Verkaufsberater (m/w),Roda Consulting AG,Pfäffikon SZ,Merchandiser (m / w),N,Schwyz
Leiter Personalabteilung 100%,"Universal-Job AG, Zug",Raum Luzern,Head of Human Resources 100%,N,Luzern
Leiter Personalabteilung 100%,"Universal-Job AG, Zug",Raum Luzern,Head of Human Resources 100%,N,Luzern
Chief Technology Officer (CTO) / Mitglied der Geschäftsleitung (m/w),BBT Software AG,Root D4,Chief Technology Officer (CTO) / Member of the Executive (m / f),N,Luzern
Mitarbeiter/-in Logistik 50% (m/w),Sage,Root D4,Employees / -in logistics 50% (w / w),N,Luzern
Leiter Personal w/m 100%,Remimag Gastronomie AG,Rothenburg,Head of Human w / m 100%,N,Luzern
Leiter Personal w/m 100%,Remimag Gastronomie AG,Rothenburg,Head of Human w / m 100%,N,Luzern
Personalsachbearbeiterin 100% Pensum (w/m),Remimag Gastronomie AG,Rothenburg,Personalsachbearbeiterin stint 100% (w / w),N,Luzern
Personalsachbearbeiterin 100% Pensum (w/m),Remimag Gastronomie AG,Rothenburg,Personalsachbearbeiterin stint 100% (w / w),N,Luzern
Geschäftsführer (m/w) 100% Für die Gemeinschaftsgastronomie,Hotelis SA (Zürich),Rotkreuz,Managing (m / w) 100% for institutional kitchens,N,Zug
Head of Operations & Engineering | Mitglied der Geschäftsleitung 100% (w/m/d),,Rotkreuz,Head of Operations & Engineering | Member of the executive 100% (w / m / d),N,Zug
HR Administrator (m/w),Bechtle Schweiz AG,Rotkreuz,HR Administrator (m / f),N,Zug
Human Resources Associate (m/w) 60 - 100%,mobilezone ag,Rotkreuz,Human Resources Associate (m / w) 60-100%,N,Zug
Human Resources Associate (m/w) 60-100%,Mobilezone AG,Rotkreuz,Human Resources Associate (m / w) 60-100%,N,Zug
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Rotkreuz,Student restaurant specialist EFZ w / m,N,Zug
Reservations Manager (60-100 %),Unique Experience Tourism AG,Rotkreuz,Reservations Manager (60-100%),N,Zug
Reservations Manager mit Buchhaltungskenntnissen (60-100 %),Unique Experience Tourism AG,Rotkreuz,Reservations manager with accounting skills (60-100%),N,Zug
Social Media Specialist,Mobility,Rotkreuz,Social Media Specialist,N,Zug
Social Media Specialist 80% - 100%,,Rotkreuz,Social Media Specialist 80% - 100%,N,Zug
Solution Architekt & Consultant 80-100% (w/m/d),,Rotkreuz,Solution architect & Consultant 80-100% (w / m / d),N,Zug
Sachbearbeiter Export 100 % (m/w/d),VICI AG International,Schenkon,Export Agent 100% (w / w / d),N,Luzern
Mitarbeiter Export 60 - 80 % (w/m),ELITA Personalberatung,Schindellegi,Employees export 60-80% (w / w),N,Schwyz
Global Compensation & Benefits Analyst,,"Schindellegi, Schwyz",Global Compensation & Benefits Analyst,N,Schwyz
Intern KN BatteryChain & Digital Sales & Marketing,,"Schindellegi, Schwyz",Internal Battery KN Chain & Digital Sales & Marketing,N,Schwyz
Holzbauingenieur und stellvertretender Leiter Engineering (m/w/d) 80-100%,,Schötz,Wood Civil Engineering and deputy head (m / w / d) 80-100%,N,Luzern
Leiterin HR (m/w/d),,Schötz,Head HR (f / m / d),N,Luzern
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Sempach,Student restaurant specialist EFZ w / m,N,Luzern
HR-Fachfrau mit Payroll-Erfahrung (m/w),Art of Work Personalberatung AG,Stadt Zug,HR specialist with payroll experience (m / f),N,Zug
Direktionsassistent / Direktionsassistentin,Careerplus AG,Stans,Assistant Manager / Executive Assistant,N,Nidwalden
"Leitung Geschäftsbereich Vertrieb, Mitglied der Geschäftsleitung",Jörg Lienert AG,Stans,"Director Business Sales, Executive Vice President",N,Nidwalden
Restaurant Assistant Manager (m/w/d),,Stans,Restaurant Assistant Manager (m / w / d),N,Nidwalden
Supply Chain Qualitätsingenieur (m/w),Pilatus Flugzeugwerke AG,Stans,Supply Chain Quality Engineering (m / f),N,Nidwalden
Client Service Manager (m/w),Boost Group AG,Steinhausen,Client Service Manager (m / f),N,Zug
SACHBEARBEITER/-IN 100%,Uranium AG,Steinhausen,EXECUTIVE / -IN 100%,N,Zug
"SACHBEARBEITER/IN EINKAUF, VERKAUF & LOGISITK",LATCO AG,Steinhausen,"EXECUTIVE / IN PURCHASING, SALES & Logisitk",N,Zug
Sales Manager (100%),Boost Group AG,Steinhausen,Sales Manager (100%),N,Zug
Planning Manager m/w/d,ESAB Europe GmbH,Steinhausen / Switzerland,Planning Manager m / f / d,N,Zug
Assistent/in der Geschäftsleitung 60 - 80%,wamag I Walker Management AG,Sursee,Assistant / Executive in the 60-80%,N,Luzern
Assistentin Personalberaterin (m/w),Personal Sigma Sursee AG,Sursee,Assistant Personnel Consultant (m / w),N,Luzern
Brand Manager RAMSEIER (m/w),Ramseier Suisse AG,Sursee,Brand Manager RAMSEIER (m / f),N,Luzern
Chauffeur Kat. C/E für den Nachtverlad (m/w),TRAVECO Transporte AG,Sursee,Driver Cat. C / E for the Nachtverlad (m / w),N,Luzern
Chauffeure Kat. C/E als Quereinsteigende (m/w),TRAVECO Transporte AG,Sursee,Drivers Cat. C / E as Quereinsteigende (m / w),N,Luzern
Content & Online Manager (w/m),Ramseier Suisse AG,Sursee,Content & Online Manager (m / f),N,Luzern
Eventmanager/in (80% - 100%),Granol AG,Sursee,Event Manager / in (80% - 100%),N,Luzern
Geschäftsführer (m/w),Personal Sigma Sursee AG,Sursee,Managing (m / w),N,Luzern
Junior Einkäufer / Projektleiter,fachwerk Kommunikation AG,Sursee,Junior Buyer / Project Manager,N,Luzern
Business Developer 100% (Sursee - LU),,Sursee - LU),Business Developer 100% (Sursee - LU),N,Luzern
Leiter Einkauf und Mitinhaber (m/w),TRISA,Triengen,Shopping conductor and co-owner (m / w),N,Luzern
Sachbearbeiter Einkauf 100% und Mitinhaber (m/w),TRISA,Triengen,Shopping clerk 100% and co-owner (m / w),N,Luzern
Sachbearbeiter Qualitätsmanagement 80 - 100% (m/w),TRISA,Triengen,Agent quality management 80-100% (w / w),N,Luzern
Strategic Procurement Manager und Mitinhaber (m/w),TRISA,Triengen,Strategic Procurement Manager and co-owner (m / f),N,Luzern
Stv. Abteilungsleiter und Mitinhaber (m/w),TRISA,Triengen,Subst. Department manager and co-owner (m / w),N,Luzern
Technischer Sachbearbeiter Beschaffung und Mitinhaber (m/w),TRISA,Triengen,Technical clerk procurement and co-owner (m / f),N,Luzern
Betriebsleiter 100%,Camping Unterägeri,Unterägeri,Superintendent 100%,N,Zug
Praktikant Moderne Lernmethodik (E-Learning),,Wangen bei Dübendorf,Intern Modern learning methods (e-learning),N,Zurich
Praktikant/in 100% Human Resources & Employer Branding (befristet für 12 Monate),,Wangen bei Dübendorf,Intern / in 100% Human Resources & employer branding (limited for 12 months),N,Zurich
Product Manager,,Wangen bei Dübendorf,Product Manager,N,Zurich
HR-Generalist/in 80%,"Global Personal Partner AG, Filiale Sursee",Wikon,HR-generalist / in 80%,N,Luzern
HR-Sachbearbeiter/in 40%,"Global Personal Partner AG, Filiale Sursee",Wikon,HR Clerk / in 40%,N,Luzern
Sachbearbeiter in Personaladministration,,Willisau,Clerk in Personnel Administration,N,Luzern
Sachbearbeiter (m/w) Import & Export 100%,Beulentechnik AG,Wollerau,Agent (m / m) Import & Export 100%,N,Schwyz
"Sachbearbeiter/in Administration, Buchhaltung und Personal 100%",X-Technology Swiss R%D AG,Wollerau,"Clerk / in administration, accounting and personnel 100%",N,Schwyz
Supply Chain Financial Analyst (m/f),Page Personnel,Wollerau,Supply Chain Financial Analyst (m / f),N,Schwyz
als Geschäftsführung,Varibelle GmbH,Zug,as Managing Director,N,Zug
Einkäufer 80% (m/w),Kelly Services Zug,Zug,Buyers 80% (w / w),N,Zug
Engagierte Export-/Traffic Sachbearbeiterin (w/m) in sympathisches Arbeitsumfeld / Trading,"Universal-Job AG, Zug",Zug,Dedicated export / Traffic Clerk (f / m) in pleasant working environment / Trading,N,Zug
"Geschäftsführer*in Gastronomie, Mitglied der Geschäftsleitung",Jörg Lienert AG,Zug,"Managing Director * in catering, Executive Vice President",N,Zug
Geschäftsführerin / Geschäftsführer 100%,its1world Gruppe AG,Zug,Managing Director / CEO 100%,N,Zug
Geschäftsführung,META Consulting GmbH,Zug,Managing directors,N,Zug
"Head of Sales and Marketing ""Rest of World""",Scenic Tours Europe AG,Zug,"Head of Sales and Marketing ""Rest of World""",N,Zug
HR Specialist Payroll / Reporting 60% (m/w),V-ZUG AG,Zug,HR Specialist Payroll / Reporting 60% (w / w),N,Zug
Initiative/r HR Payroll Spezialist/in für Temporär – Option Try & Hire für HR GeneralistIn / 60-100%,"Universal-Job AG, Zug",Zug,Initiative / r HR Payroll Specialist / in for Temporary - Option Try & Hire for HR generalist / 60-100%,N,Zug
Interim HR Business Partner 100%,Landis+Gyr AG,Zug,Interim HR Business Partner 100%,N,Zug
"Junior Inbound Marketing Consultant (w/m), 100%",Storylead AG,Zug,"Junior Inbound Marketing Consultant (w / m), 100%",N,Zug
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Zug,Student restaurant specialist EFZ w / m,N,Zug
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Zug,Student restaurant specialist EFZ w / m,N,Zug
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Zug,Student restaurant specialist EFZ w / m,N,Zug
operative/r Einkäufer/in,Manpower SA,Zug,operational / r buyers / in,N,Zug
"ReiseberaterIn Zug, 80% - 100%",Globetrotter Travel Service AG,Zug,"Travel agent train, 80% - 100%",N,Zug
Senior Product Manager (f/m) 100%,Ricardo AG,Zug,Senior Product Manager (f / m) 100%,N,Zug
"Stellvertretende/-r Geschäftsführer/-in, Zug City Restaurant",Coop Genossenschaft,Zug,"Deputy / -r Manager / -in, train City Restaurant",N,Zug
Technical Manager Cleaning Chemistry (m/w) – 100%,Belimed AG,Zug,Technical Manager Cleaning Chemistry (m / f) - 100%,N,Zug
