Description,Employer,Location,Translation,Multiple,State
Ingénieur Modern Workplace,AIM Services SA,Genève,Modern Workplace Engineer,N,Geneva
Ingénieur réseau (H/F),ROLEX SA,Genève,network engineer (M / F),N,Geneva
Ingénieur(e) Développement / Intégration Appway (H/F),Serial SA,Genève,Engineer (e) Development / Integration Appway (M / F),N,Geneva
iOS Developer,Erni Suisse SA,Genève,iOS Developer,N,Geneva
Manager de programme / Leader en transformation agile,Bechtle Suisse SA,Genève,Manager program / Leader Agile transformation,N,Geneva
OSISOFT PI systems consultant,,Genève,OSIsoft PI system consultant,N,Geneva
Presales Engineer ( System and Network),Helvetica Partners HR Solutions,Genève,Presales Engineer (System and Network),N,Geneva
Release Train Engineer,skyguide,Genève,Release Train Engineer,N,Geneva
SAP Architect,Randstad (Schweiz) AG,Genève,SAP Architect,N,Geneva
Senior Java Developer,Randstad (Schweiz) AG,Genève,Senior Java Developer,N,Geneva
Senior Java Developer,Randstad (Schweiz) AG,Genève,Senior Java Developer,N,Geneva
Senior Java Developer,Randstad (Schweiz) AG,Genève,Senior Java Developer,N,Geneva
Senior Microsoft Workstation Architect,S-Gate,Genève,Senior Microsoft Architect Workstation,N,Geneva
Solution architect dynamics 365 (H/F),ROLEX SA,Genève,Solution architect Dynamics 365 (H / F),N,Geneva
Windows System Engineer - SCCM (H/F),WIT PARTNERS SA,Genève,Windows System Engineer - SCCM (H / F),N,Geneva
Application Analyst / Kubernetes Expert (m/f/d),Hays (Schweiz) AG,Genf,Application Analyst / Kubernetes Expert (m / f / d),N,Geneva
Développeur WinDev,,Genf,WinDev developer,N,Geneva
DevOps Automation Engineer (m/f/d),Hays (Schweiz) AG,Genf,DevOps Automation Engineer (m / f / d),N,Geneva
Ingénieur(e) réseau,Infoteam Informatique Technique,Givisiez,Engineer (e) Network,N,Fribourg
Apprenti-e Informaticien/ne,Swissquote Bank SA,Gland,Apprentice-e Computer / do,N,Vaud
Banking Applications PHP Developer,Swissquote Bank SA,Gland,Banking Applications PHP Developer,N,Vaud
Banking Applications PHP Developer,Swissquote Bank SA,Gland,Banking Applications PHP Developer,N,Vaud
Frontend / Full Stack Developer,Swissquote Bank SA,Gland,Frontend / Full Stack Developer,N,Vaud
Full Stack Software Engineer Crypto,Swissquote Bank SA,Gland,Full Stack Software Engineer Crypto,N,Vaud
Full Stack Software Engineer Crypto,Swissquote Bank SA,Gland,Full Stack Software Engineer Crypto,N,Vaud
IT Engineer,Swissquote Bank SA,Gland,IT Engineer,N,Vaud
Java Development Engineer,Swissquote Bank SA,Gland,Java Development Engineer,N,Vaud
Java Software Engineer Forex,Swissquote Bank SA,Gland,Java Software Engineer Forex,N,Vaud
Junior IT Banking Platform Engineer,Swissquote Bank SA,Gland,Junior IT Banking Platform Engineer,N,Vaud
Junior Software Development Engineer,Swissquote Bank SA,Gland,Junior Software Development Engineer,N,Vaud
Senior Big Data Engineer,Swissquote Bank SA,Gland,Senior Big Data Engineer,N,Vaud
Senior Frontend Developer,Swissquote Bank SA,Gland,Senior Front End Developer,N,Vaud
Senior Full Stack Developer,Swissquote Bank SA,Gland,Senior Full Stack Developer,N,Vaud
Software Engineer - Trading Systems,Swissquote Bank SA,Gland,Software Engineer - Trading Systems,N,Vaud
Software Engineer Java Fullstack,Swissquote Bank SA,Gland,Java Software Engineer Full Stack,N,Vaud
Chef de projet informatique (spécialisé SAEIV),Move UP SA,Grand-Lancy,IT Project (specializing SAEIV),N,Geneva
PHP Developer (Granges-Paccot - FR or Home Office),,Granges-Paccot,PHP Developer (Granges-Paccot - FR or Home Office),N,Fribourg
Stagiaire en Webdesign (Granges-Paccot - FR),,Granges-Paccot,Intern Web design (Granges-Paccot - FR),N,Fribourg
Web designer 100% (Granges-Paccot - FR),,Granges-Paccot,Web designer 100% (Granges-Paccot - Fri),N,Fribourg
C++ developer,IZELEN Sàrl,Homeoffice / Valais,C ++ developer,N,Valais
.NET Software Engineer (interested in DevOps),,Lausanne,.NET Software Engineer (interested in DevOps),N,Vaud
Analyste concepteur Banque Comptabilité Cobol H/F,,Lausanne,Bank Accounting Analyst Cobol designer M / F,N,Vaud
Android Developer,SR Compétences SA,Lausanne,Android Developer,N,Vaud
BI-Consultant / Data Analyste (h/f),,Lausanne,BI-Consultant / Data Analyst (m / f),N,Vaud
Business Analyst,AIM Services SA,Lausanne,Business analyst,N,Vaud
Business Analyst Finance (h/f),Assura,Lausanne,Business Analyst Finance (h / f),N,Vaud
Business Excellence Controlling & Payment Solutions Manager,Nestlé Schweiz,Lausanne,Business Excellence Controlling & Payment Solutions Manager,N,Vaud
Business Intelligence Consultant,ELCA Informatik AG,Lausanne,Business Intelligence Consultant,N,Vaud
Career Start - Big Data Developer - Technology (IT),Credit Suisse AG,Lausanne,Career Start - Big Data Developer - Technology (IT),N,Vaud
CDI Data Analyst,Propulse LAB SA,Lausanne,CDI Data Analyst,N,Vaud
Consultant(e) en système d’information (Business Analyste) 100%,Vision 2 Action SA,Lausanne,Consultant (e) information system (Business Analyst) 100%,N,Vaud
Consultant(e) Hospitalier(ère),Opale Solutions SA,Lausanne,Consultant (e) Hospital (AD),N,Vaud
Customer Service and Incident Manager,ELCA Informatik AG,Lausanne,Customer Service and Incident Manager,N,Vaud
Customer Support Engineer,EdgeLab,Lausanne,Customer Support Engineer,N,Vaud
"Data Engineer (Lausanne, Switzerland)",,Lausanne,"Data Engineer (Lausanne, Switzerland)",N,Vaud
"Data Scientist (Lausanne, Switzerland)",,Lausanne,"Data Scientist (Lausanne, Switzerland)",N,Vaud
Développeur ABAP,Randstad (Schweiz) AG,Lausanne,ABAP developer,N,Vaud
Développeur BI,,Lausanne,BI developer,N,Vaud
Développeur C++ (H/F),Handylife,Lausanne,C ++ Developer (M / F),N,Vaud
Développeur Java,,Lausanne,Java developer,N,Vaud
Développeur Java,,Lausanne,Java developer,N,Vaud
Développeur Magento (H/F),Move UP SA,Lausanne,Magento Developer (M / F),N,Vaud
Développeur rating / risque crédit (f/h),Banque Cantonale Vaudoise,Lausanne,Developer rating / credit risk (f / m),N,Vaud
Développeur Senior Java Backend - E commerce,,Lausanne,Senior Java Developer Backend - E-commerce,N,Vaud
Développeur(se) logiciel passionné(e),MNC Mobile News Channel SA,Lausanne,Developer (is) software passionate (e),N,Vaud
Developpeurs x 4,Helvetica Partners HR Solutions,Lausanne,Developers x 4,N,Vaud
ELCA Data Science Program,ELCA Informatik AG,Lausanne,ELCA Data Science Program,N,Vaud
Embedded software Engineer,Swissels Engineering & Life Science Services,Lausanne,Embedded Software Engineer,N,Vaud
Embedded Software Engineer,Randstad (Schweiz) AG,Lausanne,Embedded Software Engineer,N,Vaud
Expert SAP ISU,Randstad (Schweiz) AG,Lausanne,Expert SAP ISU,N,Vaud
Front-end Developer,,Lausanne,Front-end Developer,N,Vaud
"Full Stack Developer Full Time, 80%",camptocamp SA,Lausanne,"Full Stack Developer Full-time, 80%",N,Vaud
"Full Stack Software Engineer (Lausanne, Switzerland)",,Lausanne,"Full Stack Software Engineer (Lausanne, Switzerland)",N,Vaud
Gestionnaire - SuperUser SAP 100% (H/F) Français-Allemand ou Français-Anglais,,Lausanne,Manager - SAP SuperUser 100% (M / F) French-German or French-English,N,Vaud
Gestionnaire de données - mission temporaire 10 mois (f/h),Banque Cantonale Vaudoise,Lausanne,Data Manager - temporary mission 10 months (f / m),N,Vaud
Go/C++ Junior Developer,SR Compétences SA,Lausanne,Go / C ++ Junior Developer,N,Vaud
Go/C++ Senior Developer,SR Compétences SA,Lausanne,Go / C ++ Senior Developer,N,Vaud
Hardware Engineer,,Lausanne,hardware Engineer,N,Vaud
Information Technology Architect (macOS),Nexthink SA,Lausanne,Information Technology Architect (macOS),N,Vaud
Ingénieur développeur PHP Symfony H/F,iomedia communication sa,Lausanne,Symfony PHP Developer Engineer M / F,N,Vaud
Ingénieur système 100% H/F,Ordi-Conseil SA,Lausanne,system engineer 100% M / F,N,Vaud
INTÉGRATEUR D'APPLICATION,,Lausanne,INTEGRATOR OF APPLICATION,N,Vaud
Intégrateur d'applications,AIM Services SA,Lausanne,Application integrator,N,Vaud
Intégrateur d'applications,AIM Services SA,Lausanne,Application integrator,N,Vaud
Internet of Things and FOG computing applications for E-Health (Internship / Master Thesis),ELCA Informatik AG,Lausanne,Internet of Things and FOG computing applications for E-Health (Internship / Master Thesis),N,Vaud
Internship - Data Science - Lausanne,Credit Suisse AG,Lausanne,Internship - data science - Lausanne,N,Vaud
Internship Software Engineer - Technology Mobile (CIO Internship),Credit Suisse AG,Lausanne,Internship Software Engineer - Technology Mobile (CIO Internship),N,Vaud
Java / Spring Engineer 100%,mimacom ag,Lausanne,Java / Spring Engineer 100%,N,Vaud
Java / Spring Engineer 100%,mimacom ag,Lausanne,Java / Spring Engineer 100%,N,Vaud
Java J2EE Senior Software Engineer,ELCA Informatique SA,Lausanne,Java J2EE Senior Software Engineer,N,Vaud
Java J2EE Senior Software Engineer - Payment,ELCA Informatik AG,Lausanne,Java J2EE Senior Software Engineer - Payment,N,Vaud
Java Software Engineer Kafka (m/f),adesso Schweiz AG,Lausanne,Java Software Engineer Kafka (m / f),N,Vaud
Journal Development Specialist - Plant Science (9 months fixed term contract),,Lausanne,Journal Development Specialist - Plant Science (9 months fixed term contract),N,Vaud
Junior .Net Developer German speaking,ELCA Informatik AG,Lausanne,Junior .Net Developer German speaking,N,Vaud
Junior Software Developer (Python),FORS,Lausanne,Junior Software Developer (Python),N,Vaud
Security / Network Engineer,Randstad (Schweiz) AG,Lausanne,Security / Network Engineer,N,Vaud
Security / Network Engineer,Randstad (Schweiz) AG,Lausanne,Security / Network Engineer,N,Vaud
Senior Engineer Sharepoint online / Office 365,ELCA Informatique SA,Lausanne,Senior Engineer SharePoint Online / Office 365,N,Vaud
Senior Frontend Developer,,Lausanne,Senior Front End Developer,N,Vaud
Senior Frontend Developer - Switzerland,,Lausanne,Senior Front End Developer - Switzerland,N,Vaud
Senior PHP Developer / Drupal,,Lausanne,Senior PHP Developer / Drupal,N,Vaud
Senior Ruby / Rails Developer,,Lausanne,Senior Ruby / Rails Developer,N,Vaud
Senior Software Engineer,Nexthink SA,Lausanne,Senior Software Engineer,N,Vaud
Senior Software Engineer - Collector for MacOS,Nexthink SA,Lausanne,Senior Software Engineer - Collector for MacOS,N,Vaud
Senior Software Engineer (Front End),Nexthink SA,Lausanne,Senior Software Engineer (Front End),N,Vaud
Senior Software Engineer (Tech Lead),Nexthink SA,Lausanne,Senior Software Engineer (Tech Lead),N,Vaud
Senior Test Manager,,Lausanne,Senior Test Manager,N,Vaud
Senior Web Developer,SR Compétences SA,Lausanne,Senior Web Developer,N,Vaud
Software Architect,,Lausanne,software Architect,N,Vaud
Software Development Intern,Nexthink SA,Lausanne,Software Development Intern,N,Vaud
"Software Engineer, CAN Expert 1",Randstad (Schweiz) AG,lausanne,"Software Engineer, CAN Expert 1",N,Vaud
Stagiaire Gestionnaire de Données Fichiers-Valeurs H/F,,Lausanne,Trainee Manager Data Files values-H / F,N,Vaud
SW V&V Engineer,Randstad (Schweiz) AG,Lausanne,SW V & V Engineer,N,Vaud
System and Network Expert,ELCA Informatik AG,Lausanne,System and Network Expert,N,Vaud
Technicien ICT (h/f),Certas AG,Lausanne,ICT Technician (m / f),N,Vaud
Web developer (H/F),Move UP SA,Lausanne,Web developer (H / F),N,Vaud
"Software Engineer, Backend",,"Lausanne, VD","Software Engineer, backend",N,Vaud
"Software Engineer, Full-stack",,"Lausanne, VD","Software Engineer, full-stack",N,Vaud
Solution Architect,,"Lausanne, VD",Solution Architect,N,Vaud
Analyst Business Intelligence,,Le Brassus,Business Intelligence Analyst,N,Vaud
Expert Business Intelligence,,Le Brassus,Expert Business Intelligence,N,Vaud
Expert Business Intelligence,,Le Brassus,Expert Business Intelligence,N,Vaud
IT Business Analyst - Industrialisation,,Le Brassus,IT Business Analyst - Industrialization,N,Vaud
Specialist IT Infrastructures Support & Operations,,Le Brassus,Specialist IT Infrastructures Support & Operations,N,Vaud
Specialist IT Infrastructures Support & Operations,,Le Brassus,Specialist IT Infrastructures Support & Operations,N,Vaud
SAP Developper,Tissot,Le Locle,SAP Developer,N,Neuchâtel
Consultant ERP (H/F),MCR solutions SA,Le Mont-sur-Lausanne,Consultant ERP (H / F),N,Vaud
Développeur Windev (H/F),MCR solutions SA,Le Mont-sur-Lausanne,Windev Developer (M / F),N,Vaud
Cobol Micro Focus Software Factory Specialist,,Le Vaud,Micro Focus Cobol Software Factory Specialist,N,Vaud
SAP ABAP Developer,,Le Vaud,SAP ABAP Developer,N,Vaud
Security Engineer,,Le Vaud,Security Engineer,N,Vaud
Web & Media Coordinator,Alaïa SA,Lens,Web & Media Coordinator,N,Valais
.NET / React Developer,,Les Acacias,.NET / React Developer,N,Geneva
DATA ENGINEER (BIG DATA),,Les Acacias,DATA ENGINEER (BIG DATA),N,Geneva
Developpeur .NET WPF,,Les Acacias,.NET WPF Developer,N,Geneva
Developpeur BI,,Les Acacias,BI Developer,N,Geneva
Développeur full-stack (Angular),,Les Acacias,full-stack developer (Angular),N,Geneva
Développeur Jahia,,Les Acacias,Jahia developer,N,Geneva
DEVELOPPEUR JAVA,,Les Acacias,JAVA DEVELOPER,N,Geneva
DÉVELOPPEUR JAVA (F/H),,Les Acacias,DEVELOPER JAVA (F / H),N,Geneva
Developpeur Java Senior,,Les Acacias,Senior Java Developer,N,Geneva
Développeur Java Senior,,Les Acacias,Java Senior Developer,N,Geneva
Développeur Senior JAVA,,Les Acacias,Senior Java Developer,N,Geneva
Développeur Talend,,Les Acacias,Talend developer,N,Geneva
INGENIEUR DE DEVELOPPEMENT PL/SQL,,Les Acacias,DEVELOPMENT ENGINEER PL / SQL,N,Geneva
Inside Sales (gn) IT and Software,SoftwareONE AG,Lonay,Inside Sales (gn) IT and Software,N,Vaud
DevOps Software Engineer,,Martigny,DevOps Software Engineer,N,Valais
Machine Learning Researcher (m/f),KeyLemon S.A. / ams,Martigny,Machine Learning Researcher (m / f),N,Valais
Group BPO Team Leader - SCM Outbound (SAP SD),BSA - Bobst Mex SA,Mex,Group BPO Team Leader - SCM Outbound (SAP SD),N,Vaud
Senior Frontend Developer (m/f/d),Hays (Schweiz) AG,Meyrin,Senior Frontend Developer (m / f / d),N,Geneva
Software Engineer,,Meyrin,software Engineer,N,Geneva
Java Developer,Utopix,Montreux,Java Developer,N,Vaud
(Senior) Engagement Manager - Mulesoft,,"Morges, More...",(Senior) Engagement Manager - MuleSoft,N,Vaud
Principal Solution Engineer - MuleSoft,,"Morges, More...",Principal Solution Engineer - MuleSoft,N,Vaud
SAP Architect,Atos AG,Nyon,SAP Architect,N,Vaud
Beverage Dispenser Development Engineer (Passion for CAD-CAM),Nestlé Schweiz,Orbe,Beverage Dispenser Development Engineer (Passion for CAD-CAM),N,Vaud
Ingénieur(e) de développement Full-Stack Java Angular,Hortis GRC SA,Petit-Lancy,Engineer (e) Development of Full-Stack Java Angular,N,Geneva
Ingénieur(e) FrontEnd Senior,Hortis GRC SA,Petit-Lancy,Engineer (e) FrontEnd Senior,N,Geneva
Digital Advisor,Microsoft Schweiz GmbH,"Petit-Lancy, Geneva",Digital Advisor,N,Geneva
Ingénieur d'exploitation Control-M,ilem Group,Plan-les-Ouates,Control-M Operating Engineer,N,Geneva
Servicetechniker/in IT im Aussendienst 100% in der Region Lausanne,Nexgen AG,Region Lausanne,Service Technician / IT field service 100% in the Lausanne region,N,Quebec
Chef(fe) de projet SAP,neo technologies SA,Renens,Chef (fe) SAP project,N,Vaud
Consultant(e) SAP CRM,neo technologies SA,Renens,Consultant (e) SAP CRM,N,Vaud
Développeur Full Stack - JAVA /Angular (Réf : #JAVAANGULAR),Sword Suisse,Renens,Full Stack Developer - JAVA / Angular (Ref: #JAVAANGULAR),N,Vaud
"Développeur Full Stack C# .NET Core, Angular (H/F) 100%",SWISSBILLING SA,Renens,Full Stack Developer C # Core Angular (H / F) 100%,N,Vaud
"Développeur Full Stack C# .NET Core, Angular (H/F) 60%",SWISSBILLING SA,Renens,Full Stack Developer C # Core Angular (H / F) 60%,N,Vaud
Développeur SAP Sénior,neo technologies SA,Renens,SAP Senior Developer,N,Vaud
Développeur Web (H/F) 100%,Eldora SA,Rolle,Web Developer (m / f) 100%,N,Vaud
Technical Solutions Architect (TSA),,"Rolle, Vaud",Technical Solutions Architect (TSA),N,Vaud
Un(e) analyste-développeur(euse) .Net 100%,Exel Informatique SA,Romanel,A (an) Analyst Developer (honest) 100% .Net,N,Vaud
Un(e) Intégrateur(trice) / Développeur(euse) Dynamics 365 100%,Exel Informatique SA,Romanel,A (e) integrator (trice) / Developer (honest) Dynamics 365 100%,N,Vaud
"Java Software Engineer 80-100% Schweiz, Neuchâtel",Diso AG,"Schweiz, Neuchâtel","Java Software Engineer 80-100% Switzerland, Neuchatel",N,Neuchâtel
Développeur/se processus / RPA A 100%,,Siège de Fribourg,Developer / will process / RPA A 100%,N,Fribourg
Consultant(e) Applicatif,CIGES SA,Sion,Consultant (e) Applicative,N,Valais
Full Stack Developer - React,Randstad (Schweiz) AG,Sion,Full Stack Developer - React,N,Valais
JAVA Developer,Randstad (Schweiz) AG,Sion,JAVA Developer,N,Valais
Informatiker / Geoinformatiker (m/w/d) für Infrastruktur & GIS,Mensch und Maschine Schweiz AG,Suhr,Computer / Geoinformatiker (m / w / d) of Infrastructure & GIS,N,Aargau
Informatiker / Geoinformatiker (m/w/d) für Infrastruktur & GIS,Mensch und Maschine Schweiz AG,Suhr,Computer / Geoinformatiker (m / w / d) of Infrastructure & GIS,N,Aargau
Vertriebsberater Schwerpunkt Infrastruktur & GIS (m/w/d),Mensch und Maschine Schweiz AG,Suhr,Sales consultant focus Infrastructure & GIS (m / w / d),N,Aargau
Vertriebsberater Schwerpunkt Infrastruktur & GIS (m/w/d),Mensch und Maschine Schweiz AG,Suhr,Sales consultant focus Infrastructure & GIS (m / w / d),N,Aargau
Software Engineer,FINARTIS Group SA,Tolochenaz,software Engineer,N,Vaud
Développeur JAVA / REACT (h/f) :,Helvetica Partners HR Solutions,Valais,Developer JAVA / REACT (m / f):,N,Valais
Développeur JAVA J2EE / REACT,PSS IT Solutions SA,Valais,Java J2EE Developer / REACT,N,Valais
Ingénieur DevOps JAVA (h/f),Helvetica Partners HR Solutions,Valais,JAVA DevOps Engineer (m / f),N,Valais
Analyste Développeur Java,,Vaud,Analyst Java Developer,N,Vaud
Architecte Applicatif java,,Vaud,Applicatif Java Architect,N,Vaud
"Consultant(e) ABACUS, spécialisation digitalisation (F/H), 80-100%",Direction régionale Suisse Romande,Vaud,"Consultant (e) ABACUS specialization digitizing (F / O), 80-100%",N,Vaud
"Consultant(e) Sénior ABACUS, Spécialisation salaires à 80-100%",Direction régionale Suisse Romande,Vaud,Consultant (e) Senior ABACUS wages Specialization 80-100%,N,Vaud
Développeur GraphTalk/AIA,,Vaud,Developer GraphTalk / AIA,N,Vaud
Senior Microsoft Workstation Architect,S-Gate,Vaud,Senior Microsoft Architect Workstation,N,Vaud
Product Manager - Code Quality,SonarSource SA,Vernier,Product Manager - Code Quality,N,Geneva
Support Applications Engineer,SonarSource SA,Vernier,Support Applications Engineer,N,Geneva
DevOps Automation Engineer,Fortil,Versoix,DevOps Automation Engineer,N,Geneva
Network Engineer Specialist,,Vessy / Genève (avec des déplacements en Suisse Romande),Network Engineer Specialist,N,Geneva
ICT-System Security Engineer (h/f/d),Atos AG,Vevey,ICT system security engineer (h / f / d),N,Vaud
ICT-System Security Engineer (m/w/d),Atos AG,Vevey,ICT system security engineer (m / w / d),N,Vaud
IT Network Security Engineer (h/f/d),Atos AG,Vevey,IT Network Security Engineer (h / f / d),N,Vaud
IT Spécialist Trilingue 80% bis 100%,Swisscom (Schweiz) AG,Vevey,IT Specialist Trilingue 80% bis 100%,N,Vaud
Network Security Engineer (m/w/d),Atos AG,Vevey,Network Security Engineer (m / w / d),N,Vaud
Senior Product Group Manager - BI Design to Operate,Nestlé Schweiz,Vevey,Senior Product Group Manager - BI Design to Operate,N,Vaud
Software Developer - Geek Swift/c#/Objective C/MSSQL/.Net,,Vevey,Software Developer - Geek Swift / c # / Objective C / MSSQL / .Net,N,Vaud
Test Manager (h/f/d),Atos AG,Vevey,Test Manager (h / f / d),N,Vaud
Test Manager (m/w/d),Atos AG,Vevey,Test Manager (m / w / d),N,Vaud
Informaticien-ne 100 %,,Villars-sur-Glâne,Computer Scientist 100%,N,Fribourg
Informatiker-in 100 %,,Villars-sur-Glâne,Computer-in 100%,N,Fribourg
Senior Oracle Database Engineer,UMB AG,Volketswil,Senior Oracle Database Engineer,N,Zurich
Vertriebsmitarbeiter Hardware + Software (m/w/d/f),Azolver Switzerland AG,Westschweiz,Software sales representative hardware + (m / f / e / f),Y,Multiple
Apprenti(e) Informaticien(-ne) - Orientation Informatique d'Entreprise,NetGuardians SA,Yverdon-les-Bains,Apprentice (e) Computer (-do) - Orientation Computing Company,N,Vaud
IT Supporter für unsere hauseigenen Produkte,auto-i-dat ag,Zürich,IT Supporter for our own products,N,Zurich
Sales Manager IT-Security (m/w),e3 AG,Zürich,Sales Manager IT Security (m / w),N,Zurich
